location,airport_dist_any,airport_dist_large
Brazil-Tocantins,0.017075426406759575,32.58505490880676
Brazil-Distrito_Federal,0.008047725549409664,0.008047725549409664
Brazil-Goias,0.9223485166032985,3.6776794700033038
Brazil-Mato_Grosso,8.593516994790434,91.20832890879046
Brazil-Mato_Grosso_do_Sul,0.10475175370986148,54.079951547909836
Brazil-Parana,2.252346216307689,8.173233418507667
Brazil-Santa_Catarina,0.2950957055080002,2.9779949071080036
Brazil-Rio_Grande_do_Sul,0.0038316861605200096,12.724113615760524
Colombia-Antioquia-Medellin,0.0006815921106098894,4.435353867310592
Colombia-Antioquia-Abejorral,0.1416383518580004,2.823407925857973
Colombia-Antioquia-Abriaqui,0.3972339156249972,7.416332015624944
Colombia-Antioquia-Alejandria,0.12321475216899941,3.787830256168995
Colombia-Antioquia-Amaga,0.04583022549799995,4.201413269497969
Colombia-Antioquia-Amalfi,0.5452629946250019,5.7173651826249845
Colombia-Antioquia-Andes,0.03979561231299675,0.03979561231299675
Colombia-Antioquia-Angelopolis,0.02605225568199921,4.4383643716819545
Colombia-Antioquia-Angostura,0.5081994991450022,6.181632979144961
Colombia-Antioquia-Anori,0.38737955821299613,6.6248804022129715
Colombia-Antioquia-Santafe_De_Antioquia,0.16944658268200247,6.264522578681978
Colombia-Antioquia-Anza,0.07535586826100543,5.468446124260995
Colombia-Antioquia-Apartado,0.013344269984999383,9.020174943985001
Colombia-Antioquia-Arboletes,0.3619894047370021,8.786204882737001
Colombia-Antioquia-Argelia,0.267334910477004,2.048946016476979
Colombia-Antioquia-Armenia,0.01488017844560011,2.3647783136455933
Colombia-Antioquia-Barbosa,0.08286489948200083,4.4256470134819725
Colombia-Antioquia-Belmira,0.1548865888650009,5.935099128864981
Colombia-Antioquia-Bello,0.01461228251712986,4.667745084917087
Colombia-Antioquia-Betania,0.37349676096200674,4.442274396961988
Colombia-Antioquia-Betulia,0.16647219730000012,5.3673312372999575
Colombia-Antioquia-Ciudad_Bolivar,0.3207029418156154,4.838645925015587
Colombia-Antioquia-Briceno,0.35731050502499717,1.0264231750250032
Colombia-Antioquia-Buritica,0.3511305554650087,7.174061255465009
Colombia-Antioquia-Caceres,0.17426432586600146,9.723410343865954
Colombia-Antioquia-Caicedo,0.18904807479700175,6.2771192107969656
Colombia-Antioquia-Caldas,0.11909318901721373,1.5675202286171857
Colombia-Antioquia-Campamento,0.6178303288876109,6.508581668487596
Colombia-Antioquia-Canasgordas,0.4708538885090079,7.727804060508989
Colombia-Antioquia-Caracoli,0.5021469140014126,3.2858463688014004
Colombia-Antioquia-Caramanta,0.30125152178499615,2.9574663097849605
Colombia-Antioquia-Carepa,0.006877385190809472,9.170557592590791
Colombia-Antioquia-El_Carmen_De_Viboral,0.014189583139997885,3.321905379140021
Colombia-Antioquia-Carolina,0.3333038182900015,5.381097008289974
Colombia-Antioquia-Caucasia,0.00013716006041000596,11.849088711860395
Colombia-Antioquia-Chigorodo,0.023062923900999833,9.296341981901016
Colombia-Antioquia-Cisneros,0.2522606178650079,4.256002777864973
Colombia-Antioquia-Cocorna,0.0679665398290014,2.9154290258289866
Colombia-Antioquia-Concepcion,0.08029808217000145,4.095228672169981
Colombia-Antioquia-Concordia,0.1313459117570056,4.905960507756989
Colombia-Antioquia-Copacabana,0.02632212972499946,4.585456749724978
Colombia-Antioquia-Dabeiba,0.8744581188520003,9.720099110851953
Colombia-Antioquia-Don_Matias,0.10370060336500048,4.736180367364964
Colombia-Antioquia-Ebejico,0.04252645186099929,5.265837427860956
Colombia-Antioquia-El_Bagre,0.00010123406180003017,8.866002718061788
Colombia-Antioquia-Entrerrios,0.12530667777999902,5.351688237779986
Colombia-Antioquia-Envigado,0.0025522848037699483,4.2285290540038005
Colombia-Antioquia-Fredonia,0.09210661007400125,3.8238226460739924
Colombia-Antioquia-Frontino,0.604991164652998,8.253467948652945
Colombia-Antioquia-Giraldo,0.3432870613450059,7.176931737344987
Colombia-Antioquia-Girardota,0.045083294972998275,4.506605982972985
Colombia-Antioquia-Gomez_Plata,0.30907490486500266,5.080472040864977
Colombia-Antioquia-Granada,0.3023843895219989,1.5341557695220058
Colombia-Antioquia-Guadalupe,0.5026800105219997,2.9144513985220026
Colombia-Antioquia-Guarne,0.013517691537999957,4.16746161753799
Colombia-Antioquia-Guatape,0.07702214085800509,3.351235786857968
Colombia-Antioquia-Heliconia,0.020273965097002657,4.785607353096994
Colombia-Antioquia-Hispania,0.27767588752999783,4.304634795529946
Colombia-Antioquia-Itagui,0.0033094193606804487,4.301948900160674
Colombia-Antioquia-Ituango,0.9376248388490007,8.720787530848973
Colombia-Antioquia-Jardin,0.440568118610003,3.5973992986099836
Colombia-Antioquia-Jerico,0.21871442989300305,3.838768713892989
Colombia-Antioquia-La_Ceja,0.018943858640000054,3.4074870826399826
Colombia-Antioquia-La_Estrella,0.0085893113970008,4.2801417153969945
Colombia-Antioquia-La_Pintada,0.20840915177299965,3.221760899772984
Colombia-Antioquia-La_Union,0.07219526845801391,3.856741825258053
Colombia-Antioquia-Liborina,0.2579884160359981,6.673775288035947
Colombia-Antioquia-Maceo,0.5534015771249986,3.830134707124996
Colombia-Antioquia-Marinilla,0.006791654532999135,3.6022671205330017
Colombia-Antioquia-Montebello,0.057938833668999754,3.4447391956689812
Colombia-Antioquia-Murindo,0.7015594577000033,10.930803277699972
Colombia-Antioquia-Mutata,0.4005863967249925,11.704419962725016
Colombia-Antioquia-Narino,0.015897672401002223,3.011272262400981
Colombia-Antioquia-Necocli,0.38357678595999933,7.1502082019599795
Colombia-Antioquia-Nechi,0.19230885448999868,11.863886116489986
Colombia-Antioquia-Olaya,0.21900972260000046,6.504876562599964
Colombia-Antioquia-Peque,0.7430152056740051,8.481740481673985
Colombia-Antioquia-Pueblorrico,0.24363352284200002,4.061059350841962
Colombia-Antioquia-Puerto_Berrio,0.6605468400249974,3.2218450600249944
Colombia-Antioquia-Puerto_Nare,0.7048429680850054,2.3944609420849945
Colombia-Antioquia-Puerto_Triunfo,0.5083052912960028,1.6265377552959897
Colombia-Antioquia-Remedios,0.3363539999809996,5.707265267980994
Colombia-Antioquia-Retiro,0.017158656748998097,3.6843612507489567
Colombia-Antioquia-Rionegro,0.0027023937940003186,3.589971375793983
Colombia-Antioquia-Sabanalarga,0.4480205467229287,7.403706649922944
Colombia-Antioquia-Sabaneta,0.005488724880999834,4.258694008880953
Colombia-Antioquia-Salgar,0.20496214426000658,4.892246736259991
Colombia-Antioquia-San_Andres_De_Cuerquia,0.4877390236249995,7.226100123624953
Colombia-Antioquia-San_Carlos,0.1852328659700099,2.924233723969975
Colombia-Antioquia-San_Francisco,0.09496846849999917,0.09496846849999917
Colombia-Antioquia-San_Jeronimo,0.06832462644999923,5.529449286449953
Colombia-Antioquia-San_Jose_De_La_Montana,0.4052333639770006,6.975418667976967
Colombia-Antioquia-San_Juan_De_Uraba,0.4948215439780117,8.253432691378014
Colombia-Antioquia-San_Luis,0.1981407511570053,2.516041347156982
Colombia-Antioquia-San_Pedro,0.008877584200000057,4.82796586419996
Colombia-Antioquia-San_Pedro_De_Uraba,0.3282285140899974,9.651911354089988
Colombia-Antioquia-San_Rafael,0.17209306286500253,3.3101903108649866
Colombia-Antioquia-San_Roque,0.26564553469000496,3.9435239366899832
Colombia-Antioquia-San_Vicente,0.022478152624999626,3.9179612826249874
Colombia-Antioquia-Santa_Barbara,0.10510572724199707,3.388923693241959
Colombia-Antioquia-Santa_Rosa_De_Osos,0.20034179924200002,5.514306643241964
Colombia-Antioquia-Santo_Domingo,0.16072766228500618,4.166956592284972
Colombia-Antioquia-El_Santuario,0.025763998402003923,3.3155517524019604
Colombia-Antioquia-Segovia,0.27874393784099977,5.957809669840993
Colombia-Antioquia-Sonson,0.21802188080800028,2.372203228807989
Colombia-Antioquia-Sopetran,0.10248654356000092,5.786809191559975
Colombia-Antioquia-Tamesis,0.3233280474020026,3.3850534994019985
Colombia-Antioquia-Taraza,0.18886823163699995,9.871185375636962
Colombia-Antioquia-Tarso,0.17962560403400749,4.159369768034006
Colombia-Antioquia-Titiribi,0.06574771620000004,4.561871036199964
Colombia-Antioquia-Toledo,0.3866057317610001,9.56356415176105
Colombia-Antioquia-Turbo,0.08033405546225006,7.998870426462225
Colombia-Antioquia-Uramita,0.7952368502499954,8.916437350249936
Colombia-Antioquia-Urrao,0.3012853434210081,6.537566619420982
Colombia-Antioquia-Valdivia,0.4329852514000039,8.254199811399989
Colombia-Antioquia-Valparaiso,0.3432431954119956,3.0191478994119545
Colombia-Antioquia-Vegachi,0.6776850312170007,4.71035890721699
Colombia-Antioquia-Venecia,0.08641172733300087,4.115616655332977
Colombia-Antioquia-Vigia_Del_Fuerte,0.39743889746018246,11.117487617460245
Colombia-Antioquia-Yali,0.5977372320999953,4.376696152099997
Colombia-Antioquia-Yarumal,0.5800783001082084,6.725619167308194
Colombia-Antioquia-Yolombo,0.3558250708999998,4.3552563308999925
Colombia-Antioquia-Yondo,0.01087335824964807,5.374423940649656
Colombia-Antioquia-Zaragoza,0.01530045825361039,8.274319413853597
Colombia-Barranquilla-Barranquilla,0.013695481041529022,24.676850589441585
Colombia-Atlantico-Baranoa,0.026691264216998526,22.94035970221696
Colombia-Atlantico-Campo_De_La_Cruz,0.27037530436999985,21.97246946236995
Colombia-Atlantico-Candelaria,0.016516442396810927,0.016516442396810927
Colombia-Atlantico-Galapa,0.010652189257997224,23.583896171258026
Colombia-Atlantico-Juan_De_Acosta,0.06866238462799225,21.988531048628044
Colombia-Atlantico-Luruaco,0.165514536469007,20.350905936469
Colombia-Atlantico-Malambo,0.001090800225320098,24.428458557825273
Colombia-Atlantico-Manati,0.22608647276199456,21.46803627076205
Colombia-Atlantico-Palmar_De_Varela,0.023030123584001083,24.20289635558404
Colombia-Atlantico-Piojo,0.12683916273999768,21.091022882739946
Colombia-Atlantico-Polonuevo,0.017870130084998864,23.43147558008498
Colombia-Atlantico-Ponedera,0.062385482945000764,23.901622694944948
Colombia-Atlantico-Puerto_Colombia,0.041140685136997854,23.36965799313696
Colombia-Atlantico-Repelon,0.15433364708000516,20.168683611079974
Colombia-Atlantico-Sabanagrande,0.01071144084200044,24.370697334841964
Colombia-Atlantico-Sabanalarga,0.4480205467229287,7.403706649922944
Colombia-Atlantico-Santa_Lucia,0.3180914427060065,21.11961272070597
Colombia-Atlantico-Santo_Tomas,0.016656736797000676,24.268343408797048
Colombia-Atlantico-Soledad,0.0010581878029596418,24.420300510602935
Colombia-Atlantico-Suan,0.32069385290499913,21.869658832904953
Colombia-Atlantico-Tubara,0.038852041959994234,22.656062981960037
Colombia-Atlantico-Usiacuri,0.0603836513529985,22.206439933352947
Colombia-Cartagena-Cartagena,0.00372328897274082,16.98042035797276
Colombia-Bolivar-Achi,0.5662694353942161,15.110747453794199
Colombia-Bolivar-Altos_Del_Rosario,0.10000385879503917,16.734389845995032
Colombia-Bolivar-Arenal,0.34553021379999893,14.158791253800008
Colombia-Bolivar-Arjona,0.06337508070500245,17.68268364270498
Colombia-Bolivar-Arroyohondo,0.278167741682007,20.449867519681973
Colombia-Bolivar-Barranco_De_Loba,0.02838361479999891,18.034973054800002
Colombia-Bolivar-Calamar,0.3950701182370117,21.354157636237005
Colombia-Bolivar-Cantagallo,0.1403988195409964,7.231809859541001
Colombia-Bolivar-Cicuco,0.040339374800002235,21.17730085479998
Colombia-Bolivar-Cordoba,0.14802215434900493,13.240842130348987
Colombia-Bolivar-Clemencia,0.0511853199768123,18.70524155797678
Colombia-Bolivar-El_Carmen_De_Bolivar,0.17958451938500328,18.632150853385035
Colombia-Bolivar-El_Guamo,0.09249168962500114,1.1378236696249915
Colombia-Bolivar-El_Penon,0.06329719021000335,3.378947792209978
Colombia-Bolivar-Hatillo_De_Loba,0.0186043545586111,18.101406236958606
Colombia-Bolivar-Magangue,0.010593539949050497,20.973237592149044
Colombia-Bolivar-Mahates,0.1463219505130085,18.925381786513036
Colombia-Bolivar-Margarita,0.16038545788889275,19.320690485688882
Colombia-Bolivar-Maria_La_Baja,0.25401178994600204,17.47842397994595
Colombia-Bolivar-Montecristo,0.6060196673,13.049860027299987
Colombia-Bolivar-Mompos,0.17967750333201102,20.671773147331987
Colombia-Bolivar-Norosi,0.27214226105300066,14.650578645052999
Colombia-Bolivar-Morales,0.09031255274000005,9.950973536739955
Colombia-Bolivar-Pinillos,0.26011405889999545,17.93404853889999
Colombia-Bolivar-Regidor,0.16829975149000034,15.811268911490009
Colombia-Bolivar-Rio_Viejo,0.22755591217300133,15.198172296172999
Colombia-Bolivar-San_Cristobal,0.2039740727210018,20.405895652720936
Colombia-Bolivar-San_Estanislao,0.1319950580000096,19.662967298000034
Colombia-Bolivar-San_Fernando,0.15345981319201393,20.422922127592006
Colombia-Bolivar-San_Jacinto,0.2792186556650001,18.75216654966499
Colombia-Bolivar-San_Jacinto_Del_Cauca,0.30568492088906263,12.918529347089038
Colombia-Bolivar-San_Juan_Nepomuceno,0.42297057718400005,19.257526305183987
Colombia-Bolivar-San_Martin_De_Loba,0.015003902525000314,17.979970622525002
Colombia-Bolivar-San_Pablo,0.219727692432997,7.755229480433007
Colombia-Bolivar-Santa_Catalina,0.0012437899168495604,22.60307500111683
Colombia-Bolivar-Santa_Rosa,0.017094920740999837,2.205040322740971
Colombia-Bolivar-Santa_Rosa_Del_Sur,0.6056328283792953,10.642842216379302
Colombia-Bolivar-Simiti,0.47427517401699637,10.636246788017
Colombia-Bolivar-Soplaviento,0.1448176872626142,19.776829843262572
Colombia-Bolivar-Talaigua_Nuevo,0.07764067274500348,21.350734382745006
Colombia-Bolivar-Tiquisio,0.3217521545000031,14.879866154499995
Colombia-Bolivar-Turbaco,0.02159230662800097,17.36028542262796
Colombia-Bolivar-Turbana,0.03307372088500125,16.98367846688501
Colombia-Bolivar-Villanueva,0.10032508393700505,36.18768488593704
Colombia-Bolivar-Zambrano,0.21207791891599867,21.309337230915876
Colombia-Boyaca-Tunja,0.0001970632926802197,1.3332658116926854
Colombia-Boyaca-Almeida,0.32632562440000007,0.6607388644000207
Colombia-Boyaca-Aquitania,0.2118709772571935,2.263324913457194
Colombia-Boyaca-Arcabuco,0.054301918568000374,1.6114142945680126
Colombia-Boyaca-Belen,0.0002456491398399618,4.4552819307398
Colombia-Boyaca-Berbeo,0.1455889897570002,1.3154694077570206
Colombia-Boyaca-Beteitiva,0.4226671972129915,3.2504175112130103
Colombia-Boyaca-Boavita,0.6922924341649827,5.100127360165036
Colombia-Boyaca-Boyaca,0.007804455130000308,1.1824930951300068
Colombia-Boyaca-Briceno,0.35731050502499717,1.0264231750250032
Colombia-Boyaca-Buenavista,0.009550236073000573,2.6559875340729677
Colombia-Boyaca-Busbanza,0.2955866156769935,2.869171433677012
Colombia-Boyaca-Caldas,0.11909318901721373,1.5675202286171857
Colombia-Boyaca-Campohermoso,0.3177139394649958,1.1963948694650053
Colombia-Boyaca-Cerinza,0.3287954635108055,3.009367898110825
Colombia-Boyaca-Chinavita,0.1407776811250003,0.8215090311250124
Colombia-Boyaca-Chiquinquira,0.23161052666600201,0.9403679506660059
Colombia-Boyaca-Chiscas,0.5584218241414006,6.136804187541429
Colombia-Boyaca-Chita,0.43818513692199873,5.014176084922017
Colombia-Boyaca-Chitaraque,0.2471418421299995,2.2476624941300143
Colombia-Boyaca-Chivata,0.0040731816249989115,1.4806783716250047
Colombia-Boyaca-Cienega,0.012868925731999827,30.110622853731986
Colombia-Boyaca-Combita,0.009116635972999831,1.547543213973014
Colombia-Boyaca-Coper,0.4956905152770424,0.6083395654770081
Colombia-Boyaca-Corrales,0.33181222330099747,2.9647415253010228
Colombia-Boyaca-Covarachia,0.5913698347610018,5.21589362876102
Colombia-Boyaca-Cubara,0.42459209899599937,9.44575057499601
Colombia-Boyaca-Cucaita,0.012291220580001153,1.1868616565800083
Colombia-Boyaca-Cuitiva,0.14431487000499912,2.1661597320050245
Colombia-Boyaca-Chiquiza,0.02403564073999915,1.2545198607400192
Colombia-Boyaca-Chivor,0.4267922593570003,0.6431520053570207
Colombia-Boyaca-Duitama,0.17850223288929773,2.506546966889318
Colombia-Boyaca-El_Cocuy,0.4716147332910028,5.808749628691029
Colombia-Boyaca-El_Espino,0.4539937395999809,6.122359299600049
Colombia-Boyaca-Firavitoba,0.13879166322599462,2.264083615226009
Colombia-Boyaca-Floresta,0.2819222155449965,2.8472985455450184
Colombia-Boyaca-Gachantiva,0.08675851035600193,1.4599310823560074
Colombia-Boyaca-Gameza,0.3575170778889939,3.0086705838890158
Colombia-Boyaca-Garagoa,0.2107082853250002,0.7561965433250206
Colombia-Boyaca-Guacamayas,0.5476846043299799,5.801185252330048
Colombia-Boyaca-Guateque,0.3020498191540024,0.5490545111540055
Colombia-Boyaca-Guayata,0.34949372825300346,0.5023597862530029
Colombia-Boyaca-Guican,0.4253494236929887,6.111226741693031
Colombia-Boyaca-Iza,0.13797342840199447,2.19506909640201
Colombia-Boyaca-Jenesano,0.024731596345000186,1.079404058345017
Colombia-Boyaca-Jerico,0.21871442989300305,3.838768713892989
Colombia-Boyaca-Labranzagrande,0.09691220255299535,3.2038414165530464
Colombia-Boyaca-La_Capilla,0.2086817034490009,0.6480883014490102
Colombia-Boyaca-La_Victoria,0.06111828284500824,3.600235909644961
Colombia-Boyaca-La_Uvita,0.6468793216400028,5.127589153640008
Colombia-Boyaca-Villa_De_Leyva,0.04263029036500083,1.2576164643650105
Colombia-Boyaca-Macanal,0.3239792298770001,0.7585411558770142
Colombia-Boyaca-Maripi,0.4365868214718177,0.7387166300718124
Colombia-Boyaca-Miraflores,2.0173829055119983,16.142963505512036
Colombia-Boyaca-Mongua,0.3415359651273601,2.9218459785273776
Colombia-Boyaca-Mongui,0.27813592435700146,2.7274346583570335
Colombia-Boyaca-Moniquira,0.16492785826900014,1.7070445042690099
Colombia-Boyaca-Motavita,0.001920645804999988,1.3731337958050176
Colombia-Boyaca-Muzo,0.576193103897004,0.6902188698970003
Colombia-Boyaca-Nobsa,0.2168262824412051,2.5987722770412236
Colombia-Boyaca-Nuevo_Colon,0.047501716149000714,0.901805694149013
Colombia-Boyaca-Oicata,0.004134757658409597,1.4999637002584207
Colombia-Boyaca-Otanche,0.6924920923600081,0.9160847083599981
Colombia-Boyaca-Pachavita,0.16367292509000028,0.7540718410900233
Colombia-Boyaca-Paez,0.41999898759999016,7.5982511475999885
Colombia-Boyaca-Paipa,0.10957813852500042,2.2271798485250267
Colombia-Boyaca-Pajarito,0.10231085977082846,2.435170982970797
Colombia-Boyaca-Panqueba,0.48861006801720236,5.880949902217227
Colombia-Boyaca-Pauna,0.4153747320500008,0.9394901360500032
Colombia-Boyaca-Paya,0.09511682499999985,3.8209989850000072
Colombia-Boyaca-Paz_De_Rio,0.5557867036132107,3.612603161813244
Colombia-Boyaca-Pesca,0.08638517184999905,1.9362734598500215
Colombia-Boyaca-Pisba,0.1731673478339984,3.8056833958340435
Colombia-Boyaca-Puerto_Boyaca,0.6685094581939991,1.8254979021939952
Colombia-Boyaca-Quipama,0.589904070740013,0.674624850739999
Colombia-Boyaca-Ramiriqui,0.019433487925000104,1.147923457925022
Colombia-Boyaca-Raquira,0.08304001825601334,0.9644639264560162
Colombia-Boyaca-Rondon,0.05222997447780811,1.3099829186778185
Colombia-Boyaca-Saboya,0.20176381584999628,1.1375605038500107
Colombia-Boyaca-Sachica,0.041200990106002096,1.1415945421060083
Colombia-Boyaca-Samaca,0.02257678224500192,1.0613513042450062
Colombia-Boyaca-San_Eduardo,0.17063674631199707,1.4149037783120133
Colombia-Boyaca-San_Jose_De_Pare,0.26870642567400815,2.0899346578740245
Colombia-Boyaca-San_Luis_De_Gaceno,0.5505976042000007,0.9694002842000182
Colombia-Boyaca-San_Mateo,0.6338427611982002,5.4256739965982295
Colombia-Boyaca-San_Miguel_De_Sema,0.1438024496899969,0.8455839696900134
Colombia-Boyaca-San_Pablo_De_Borbur,0.5390376808000006,0.9081209608000032
Colombia-Boyaca-Santana,0.2856112705000009,2.278594610500004
Colombia-Boyaca-Santa_Maria,0.014884346327379755,31.455449006127324
Colombia-Boyaca-Santa_Rosa_De_Viterbo,0.24126657552600905,2.7286208597260346
Colombia-Boyaca-Santa_Sofia,0.09651460014500413,1.3210159501450018
Colombia-Boyaca-Sativanorte,0.7394095490659915,4.113176857066029
Colombia-Boyaca-Sativasur,0.7045938802930036,3.9952866142930423
Colombia-Boyaca-Siachoque,0.010697785219999388,1.4693686052200148
Colombia-Boyaca-Soata,0.8430894719070079,4.817967551907027
Colombia-Boyaca-Socota,0.5857918354449994,4.075932801445004
Colombia-Boyaca-Socha,0.5551343791250023,3.7924520091249994
Colombia-Boyaca-Sogamoso,0.201117232406253,2.5067105134062873
Colombia-Boyaca-Somondoco,0.31621268656900087,0.5902888805690095
Colombia-Boyaca-Sora,0.011923751268999177,1.2336213452690208
Colombia-Boyaca-Sotaquira,0.05981284675599841,1.9414308107560077
Colombia-Boyaca-Soraca,0.0017397702019999206,1.3012425862020083
Colombia-Boyaca-Susacon,0.7702589581940026,4.4598346821940105
Colombia-Boyaca-Sutamarchan,0.08293502210500336,1.119472840105005
Colombia-Boyaca-Sutatenza,0.279613631239999,0.58605462324002
Colombia-Boyaca-Tasco,0.4528985889159904,3.3242802169160086
Colombia-Boyaca-Tenza,0.2210100192970011,0.6672434212970103
Colombia-Boyaca-Tibana,0.05318669787400067,0.9390346898740112
Colombia-Boyaca-Tibasosa,0.155302343299999,2.3791611233000234
Colombia-Boyaca-Tinjaca,0.0933445614440004,1.0183918854440102
Colombia-Boyaca-Tipacoque,0.7427590009970086,5.073911254997032
Colombia-Boyaca-Toca,0.025909995401997652,1.672534967402008
Colombia-Boyaca-Togui,0.05245581290000548,0.8714102328999949
Colombia-Boyaca-Topaga,0.31409529692498994,2.867357386925004
Colombia-Boyaca-Tota,0.12858140594499437,2.0847964679450084
Colombia-Boyaca-Tunungua,0.3833141074489766,1.1034293130489858
Colombia-Boyaca-Turmeque,0.06903243946001175,0.815729154060018
Colombia-Boyaca-Tuta,0.036395279404997705,1.8261762894050042
Colombia-Boyaca-Tutaza,0.4796858453299917,3.436851945330009
Colombia-Boyaca-Umbita,0.11489658130000051,0.7460350013000145
Colombia-Boyaca-Ventaquemada,0.0604282654730022,0.8389092594730072
Colombia-Boyaca-Viracacha,0.013071274384999991,1.2637031643850167
Colombia-Boyaca-Zetaquira,0.09581025647699976,1.2911904504770206
Colombia-Caldas-Manizales,0.004005136060559462,2.00381409366054
Colombia-Caldas-Aguadas,0.31078515378099997,2.527429957780994
Colombia-Caldas-Anserma,0.14557979216499578,2.9649185961649716
Colombia-Caldas-Aranzazu,0.05916811353999984,2.129994041539994
Colombia-Caldas-Belalcazar,0.037311773764810624,2.834367515164788
Colombia-Caldas-Chinchina,0.021907320499999404,2.2053315604999875
Colombia-Caldas-Filadelfia,0.08113931955601177,2.3580596759560324
Colombia-Caldas-La_Dorada,0.1141116769370045,0.8654166909369838
Colombia-Caldas-La_Merced,0.14231422034200922,2.444817224741994
Colombia-Caldas-Manzanares,0.0746836420932098,1.3206471826931991
Colombia-Caldas-Marmato,0.2162821952569983,2.7113543272569784
Colombia-Caldas-Marquetalia,0.03565247239999879,1.175887632399984
Colombia-Caldas-Marulanda,0.10685822314381271,1.5772857535437907
Colombia-Caldas-Neira,0.02178974601699867,2.102183858016964
Colombia-Caldas-Norcasia,0.13199524660999984,1.3157371826099862
Colombia-Caldas-Pacora,0.2480252241859996,2.405924260185974
Colombia-Caldas-Palestina,0.024999644499999304,2.279279124499987
Colombia-Caldas-Pensilvania,0.10556337757599513,1.4916097215759718
Colombia-Caldas-Riosucio,0.2104203002632073,2.9450797066631895
Colombia-Caldas-Risaralda,0.3125455131872886,3.783657926787246
Colombia-Caldas-Salamina,0.13910837633999967,2.2846702483399906
Colombia-Caldas-Samana,0.05156729201221271,1.218707114612223
Colombia-Caldas-San_Jose,0.07604698960000068,2.8464658695999883
Colombia-Caldas-Supia,0.21575582290100473,2.828564698901033
Colombia-Caldas-Victoria,0.011687087545999543,0.9624087115459794
Colombia-Caldas-Villamaria,0.0026351322019992508,1.9867847522019737
Colombia-Caldas-Viterbo,0.07881292730441439,3.105431437104427
Colombia-Caqueta-Florencia,0.0023151783265998238,10.626095783926674
Colombia-Caqueta-Albania,0.015619414449999532,44.13248697845003
Colombia-Caqueta-Belen_De_Los_Andaquies,0.125172322000002,8.564187122000039
Colombia-Caqueta-Cartagena_Del_Chaira,0.49812783777380343,11.82944603257378
Colombia-Caqueta-Curillo,0.4355137099300065,7.29222857393001
Colombia-Caqueta-El_Doncello,0.08706154412200615,10.423487158721995
Colombia-Caqueta-El_Paujil,0.056628166193407034,11.193426712793395
Colombia-Caqueta-La_Montanita,0.02819451199999752,11.116117072000007
Colombia-Caqueta-Milan,0.06065733889999875,10.283927618899998
Colombia-Caqueta-Morelia,0.03601008367700279,9.549518415677014
Colombia-Caqueta-Puerto_Rico,0.2116685199489959,8.816296649948987
Colombia-Caqueta-San_Jose_Del_Fragua,0.2344026544529832,7.8165485368530145
Colombia-Caqueta-San_Vicente_Del_Caguan,0.0015230573805198766,7.091717130180508
Colombia-Caqueta-Solano,0.00042015241999990565,12.041369576420019
