location,density_per_km
Colombia-Cundinamarca-La_Vega,107.90977478027344
Colombia-Cundinamarca-Lenguazaque,77.63383483886719
Colombia-Cundinamarca-Macheta,30.999141693115234
Colombia-Cundinamarca-Madrid,912.4944458007812
Colombia-Cundinamarca-Manta,25.481338500976562
Colombia-Cundinamarca-Medina,6.930237293243408
Colombia-Cundinamarca-Mosquera,2368.97509765625
Colombia-Cundinamarca-Narino,118.5054931640625
Colombia-Cundinamarca-Nemocon,161.92117309570312
Colombia-Cundinamarca-Nilo,266.924560546875
Colombia-Cundinamarca-Nimaima,165.4422149658203
Colombia-Cundinamarca-Nocaima,85.78996276855469
Colombia-Cundinamarca-Venecia,131.57275390625
Colombia-Cundinamarca-Pacho,68.88435363769531
Colombia-Cundinamarca-Paime,27.778947830200195
Colombia-Cundinamarca-Pandi,79.0210952758789
Colombia-Cundinamarca-Paratebueno,9.960029602050781
Colombia-Cundinamarca-Pasca,55.273643493652344
Colombia-Cundinamarca-Puerto_Salgar,56.326297760009766
Colombia-Cundinamarca-Puli,13.395011901855469
Colombia-Cundinamarca-Quebradanegra,54.092472076416016
Colombia-Cundinamarca-Quetame,64.83131408691406
Colombia-Cundinamarca-Quipile,49.87218475341797
Colombia-Cundinamarca-Apulo,76.23953247070312
Colombia-Cundinamarca-Rafael_Reyes_Apulo,76.23953247070312
Colombia-Cundinamarca-Ricaurte,144.20648193359375
Colombia-Cundinamarca-San_Antonio_Del_Tequendama,164.42251586914062
Colombia-Cundinamarca-San_Bernardo,53.832984924316406
Colombia-Cundinamarca-San_Cayetano,20.747108459472656
Colombia-Cundinamarca-San_Francisco,97.35760498046875
Colombia-Cundinamarca-San_Juan_De_Rio_Seco,29.90261459350586
Colombia-Cundinamarca-Sasaima,99.1518783569336
Colombia-Cundinamarca-Sesquile,847.25439453125
Colombia-Cundinamarca-Sibate,442.9566650390625
Colombia-Cundinamarca-Silvania,445.9001159667969
Colombia-Cundinamarca-Simijaca,160.80564880371094
Colombia-Cundinamarca-Soacha,4374.63720703125
Colombia-Cundinamarca-Sopo,444.2073974609375
Colombia-Cundinamarca-Subachoque,109.84715270996094
Colombia-Cundinamarca-Suesca,121.67234802246094
Colombia-Cundinamarca-Supata,31.61734390258789
Colombia-Cundinamarca-Susa,205.8980712890625
Colombia-Cundinamarca-Sutatausa,93.76985168457031
Colombia-Cundinamarca-Tabio,680.8092041015625
Colombia-Cundinamarca-Tausa,54.854408264160156
Colombia-Cundinamarca-Tena,213.12704467773438
Colombia-Cundinamarca-Tenjo,199.57635498046875
Colombia-Cundinamarca-Tibacuy,48.06416320800781
Colombia-Cundinamarca-Tibirita,45.34235382080078
Colombia-Cundinamarca-Tocaima,89.41734313964844
Colombia-Cundinamarca-Tocancipa,886.7030029296875
Colombia-Cundinamarca-Topaipi,23.713224411010742
Colombia-Cundinamarca-Ubala,22.858238220214844
Colombia-Cundinamarca-Ubaque,61.37033462524414
Colombia-Cundinamarca-Villa_De_San_Diego_De_Ubate,450.47344970703125
Colombia-Cundinamarca-Une,51.99644470214844
Colombia-Cundinamarca-Utica,64.50004577636719
Colombia-Cundinamarca-Vergara,33.12922668457031
Colombia-Cundinamarca-Viani,59.16471481323242
Colombia-Cundinamarca-Villagomez,31.91212272644043
Colombia-Cundinamarca-Villapinzon,97.66059875488281
Colombia-Cundinamarca-Villeta,180.4867401123047
Colombia-Cundinamarca-Viota,57.95500183105469
Colombia-Cundinamarca-Yacopi,16.72748565673828
Colombia-Cundinamarca-Zipacon,118.39439392089844
Colombia-Cundinamarca-Zipaquira,796.278564453125
Colombia-Choco-Quibdo,51.92168426513672
Colombia-Choco-Acandi,14.11434555053711
Colombia-Choco-Alto_Baudo,23.731918334960938
Colombia-Choco-Atrato,16.77385711669922
Colombia-Choco-Bagado,16.721435546875
Colombia-Choco-Bahia_Solano,12.644247055053711
Colombia-Choco-Bajo_Baudo,6.9947099685668945
Colombia-Choco-Belen_De_Bajira,15.98078441619873
Colombia-Choco-Bojaya,3.0633199214935303
Colombia-Choco-El_Canton_Del_San_Pablo,26.064125061035156
Colombia-Choco-Carmen_Del_Darien,51.28196716308594
Colombia-Choco-Certegui,31.06635284423828
Colombia-Choco-Condoto,39.06016540527344
Colombia-Choco-El_Carmen_De_Atrato,29.542293548583984
Colombia-Choco-El_Litoral_Del_San_Juan,5.384489059448242
Colombia-Choco-Istmina,17.612537384033203
Colombia-Choco-Jurado,2.2526731491088867
Colombia-Choco-Lloro,17.109172821044922
Colombia-Choco-Medio_Atrato,18.859970092773438
Colombia-Choco-Medio_Baudo,12.184701919555664
Colombia-Choco-Medio_San_Juan,2924.9482421875
Colombia-Choco-Novita,7.930196762084961
Colombia-Choco-Nuqui,17.05451202392578
Colombia-Choco-Rio_Iro,38.68492126464844
Colombia-Choco-Rio_Quito,18.333744049072266
Colombia-Choco-Riosucio,192.26358032226562
Colombia-Choco-San_Jose_Del_Palmar,2.465214729309082
Colombia-Choco-Sipi,4.528120040893555
Colombia-Choco-Tado,33.181819915771484
Colombia-Choco-Unguia,16.55914306640625
Colombia-Choco-Union_Panamericana,60.95066833496094
Colombia-Huila-Neiva,346.6219482421875
Colombia-Huila-Acevedo,80.50086975097656
Colombia-Huila-Agrado,41.52437973022461
Colombia-Huila-Aipe,49.711727142333984
Colombia-Huila-Algeciras,48.459983825683594
Colombia-Huila-Altamira,28.302005767822266
Colombia-Huila-Baraya,13.945610046386719
Colombia-Huila-Campoalegre,91.58766174316406
Colombia-Huila-Colombia,2924.9482421875
Colombia-Huila-Elias,54.64152526855469
Colombia-Huila-Garzon,201.63754272460938
Colombia-Huila-Gigante,88.45831298828125
Colombia-Huila-Guadalupe,27.775283813476562
Colombia-Huila-Hobo,45.694358825683594
Colombia-Huila-Iquira,45.16038513183594
Colombia-Huila-Isnos,85.671875
Colombia-Huila-La_Argentina,49.87434005737305
Colombia-Huila-La_Plata,70.69536590576172
Colombia-Huila-Nataga,52.726356506347656
Colombia-Huila-Oporapa,111.91206359863281
Colombia-Huila-Paicol,21.347715377807617
Colombia-Huila-Palermo,53.10063171386719
Colombia-Huila-Palestina,128.70855712890625
Colombia-Huila-Pital,86.00263977050781
Colombia-Huila-Pitalito,280.88555908203125
Colombia-Huila-Rivera,68.34196472167969
Colombia-Huila-Saladoblanco,29.972042083740234
Colombia-Huila-San_Agustin,29.44252586364746
Colombia-Huila-Santa_Maria,282.2861328125
Colombia-Huila-Suaza,67.19583129882812
Colombia-Huila-Tarqui,58.20409393310547
Colombia-Huila-Tesalia,28.25717544555664
Colombia-Huila-Tello,26.962867736816406
Colombia-Huila-Teruel,18.557655334472656
Colombia-Huila-Timana,114.81717681884766
Colombia-Huila-Villavieja,24.63377571105957
Colombia-Huila-Yaguara,39.447479248046875
Colombia-Guajira-Riohacha,125.90714263916016
Colombia-Guajira-Albania,65.84765625
Colombia-Guajira-Barrancas,66.3774642944336
Colombia-Guajira-Dibulla,28.433258056640625
Colombia-Guajira-Distraccion,76.53439331054688
Colombia-Guajira-El_Molino,47.589019775390625
Colombia-Guajira-Fonseca,83.34060668945312
Colombia-Guajira-Hatonuevo,153.46640014648438
Colombia-Guajira-La_Jagua_Del_Pilar,40.133697509765625
Colombia-Guajira-Maicao,119.93550872802734
Colombia-Guajira-Manaure,151.8955078125
Colombia-Guajira-San_Juan_Del_Cesar,29.451332092285156
Colombia-Guajira-Uribia,38.385215759277344
Colombia-Guajira-Urumita,105.7090835571289
Colombia-Guajira-Villanueva,112.98785400390625
Colombia-Sta_Marta_DE-Santa_Marta,282.2861328125
Colombia-Magdalena-Sitio_Nuevo,219.36732482910156
Colombia-Magdalena-Algarrobo,16.77385711669922
Colombia-Magdalena-Aracataca,33.81460952758789
Colombia-Magdalena-Ariguani,38.216041564941406
Colombia-Magdalena-Cerro_San_Antonio,143.1238555908203
Colombia-Magdalena-Chibolo,42.62583923339844
Colombia-Magdalena-Cienaga,98.46766662597656
Colombia-Magdalena-Concordia,124.53290557861328
Colombia-Magdalena-El_Banco,88.98571014404297
Colombia-Magdalena-El_Pinon,48.86759948730469
Colombia-Magdalena-El_Reten,105.46450805664062
Colombia-Magdalena-Fundacion,50.71869659423828
Colombia-Magdalena-Guamal,59.43313217163086
Colombia-Magdalena-Nueva_Granada,26.392684936523438
Colombia-Magdalena-Pedraza,32.60636520385742
Colombia-Magdalena-Pijino_Del_Carmen,35.267818450927734
Colombia-Magdalena-Pivijay,30.55436897277832
Colombia-Magdalena-Plato,52.140811920166016
Colombia-Magdalena-Puebloviejo,183.22695922851562
Colombia-Magdalena-Remolino,12.025056838989258
Colombia-Magdalena-Sabanas_De_San_Angel,16.77385711669922
Colombia-Magdalena-Salamina,42.82763671875
Colombia-Magdalena-San_Sebastian_De_Buenavista,50.25044250488281
Colombia-Magdalena-San_Zenon,69.98115539550781
Colombia-Magdalena-Santa_Ana,42.17991638183594
Colombia-Magdalena-Santa_Barbara_De_Pinto,42.18940734863281
Colombia-Magdalena-Sitionuevo,219.36732482910156
Colombia-Magdalena-Tenerife,35.3187255859375
Colombia-Magdalena-Zapayan,794.1865234375
Colombia-Magdalena-Zona_Bananera,163.98342895507812
Colombia-Meta-Villavicencio,477.54888916015625
Colombia-Meta-Acacias,82.53010559082031
Colombia-Meta-Barranca_De_Upia,22.98474884033203
Colombia-Meta-Cabuyaro,4.747581958770752
Colombia-Meta-Castilla_La_Nueva,28.88602066040039
Colombia-Meta-Cubarral,9.168292999267578
Colombia-Meta-Cumaral,32.53913497924805
Colombia-Meta-El_Calvario,6.505044937133789
Colombia-Meta-El_Castillo,7658.9990234375
Colombia-Meta-El_Dorado,6132.349609375
Colombia-Meta-Fuente_De_Oro,27.542747497558594
Colombia-Meta-Granada,248.09783935546875
Colombia-Meta-Guamal,59.43313217163086
Colombia-Meta-Mapiripan,2.402165174484253
Colombia-Meta-Mesetas,4.267838478088379
Colombia-Meta-La_Macarena,6.444652557373047
Colombia-Meta-Uribe,3.193146228790283
Colombia-Meta-Lejanias,8.06638240814209
Colombia-Meta-Puerto_Concordia,25.633277893066406
Colombia-Meta-Puerto_Gaitan,1.194054126739502
Colombia-Meta-Puerto_Lopez,5.939977645874023
Colombia-Meta-Puerto_Lleras,4.235280990600586
Colombia-Meta-Puerto_Rico,10.08099365234375
Colombia-Meta-Restrepo,137.49783325195312
Colombia-Meta-San_Carlos_De_Guaroa,23.264793395996094
Colombia-Meta-San_Juan_De_Arama,8.038856506347656
Colombia-Meta-San_Juanito,10.399173736572266
Colombia-Meta-San_Martin,4.8640546798706055
Colombia-Meta-Vistahermosa,5.954460144042969
Colombia-Narino-Pasto,518.4656982421875
Colombia-Narino-Alban,145.13699340820312
Colombia-Narino-Aldana,140.08370971679688
Colombia-Narino-Ancuya,102.56416320800781
Colombia-Narino-Arboleda,54.06748962402344
Colombia-Narino-Barbacoas,15.701128005981445
Colombia-Narino-Belen,8364.98046875
Colombia-Narino-Buesaco,57.59471893310547
Colombia-Narino-Colon,46.25395202636719
Colombia-Narino-Consaca,85.03880310058594
Colombia-Narino-Contadero,169.7994842529297
Colombia-Narino-Cordoba,73.65008544921875
Colombia-Narino-Cuaspud,150.32928466796875
Colombia-Narino-Cumbal,50.38226318359375
Colombia-Narino-Cumbitara,58.63288879394531
Colombia-Narino-Chachagui,109.78628540039062
Colombia-Narino-El_Charco,18.712074279785156
Colombia-Narino-El_Penol,221.17884826660156
Colombia-Narino-El_Rosario,19.657203674316406
Colombia-Narino-El_Tablon_De_Gomez,202.4744415283203
Colombia-Narino-El_Tambo,20.992656707763672
Colombia-Narino-Funes,7.321470260620117
Colombia-Narino-Guachucal,96.82362365722656
Colombia-Narino-Guaitarilla,64.69300842285156
Colombia-Narino-Gualmatan,207.0086669921875
Colombia-Narino-Iles,127.52542877197266
Colombia-Narino-Imues,81.20712280273438
Colombia-Narino-Ipiales,110.4156723022461
Colombia-Narino-La_Cruz,87.22188568115234
Colombia-Narino-La_Florida,65.13335418701172
Colombia-Narino-La_Llanada,23.4620361328125
Colombia-Narino-La_Tola,38.50951385498047
Colombia-Narino-La_Union,392.4222412109375
Colombia-Narino-Leiva,183.64120483398438
Colombia-Narino-Linares,59.22231674194336
Colombia-Narino-Los_Andes,6356.5986328125
Colombia-Narino-Magsi,2924.9482421875
Colombia-Narino-Mallama,13.784759521484375
Colombia-Narino-Mosquera,2368.97509765625
Colombia-Narino-Narino,118.5054931640625
Colombia-Narino-Olaya_Herrera,37.552635192871094
Colombia-Narino-Ospina,157.1731719970703
Colombia-Narino-Francisco_Pizarro,37.366485595703125
Colombia-Narino-Policarpa,47.75633239746094
Colombia-Narino-Potosi,46.108333587646484
Colombia-Narino-Providencia,277.560302734375
Colombia-Narino-Puerres,21.98954963684082
Colombia-Narino-Pupiales,167.7227325439453
Colombia-Narino-Ricaurte,144.20648193359375
Colombia-Narino-Roberto_Payan,26.603042602539062
Colombia-Narino-Samaniego,81.46290588378906
Colombia-Narino-Sandona,281.6668701171875
Colombia-Narino-San_Bernardo,53.832984924316406
Colombia-Narino-San_Lorenzo,192.26358032226562
Colombia-Narino-San_Pablo,26.240144729614258
Colombia-Narino-San_Pedro_De_Cartago,158.3873291015625
Colombia-Narino-Santa_Barbara,156.28073120117188
Colombia-Narino-Santacruz,53.832984924316406
Colombia-Narino-Sapuyes,73.4800033569336
Colombia-Narino-Taminango,105.8515625
Colombia-Narino-Tangua,41.7679443359375
Colombia-Narino-San_Andres_De_Tumaco,68.14804077148438
Colombia-Narino-Tuquerres,213.3651123046875
Colombia-Narino-Yacuanquer,107.78968811035156
Colombia-Norte_Santander-Cucuta,663.1236572265625
Colombia-Norte_Santander-Abrego,30.557708740234375
Colombia-Norte_Santander-Arboledas,18.579011917114258
Colombia-Norte_Santander-Bochalema,45.618770599365234
Colombia-Norte_Santander-Bucarasica,15.897113800048828
Colombia-Norte_Santander-Cacota,13.242433547973633
Colombia-Norte_Santander-Cachira,21.091773986816406
Colombia-Norte_Santander-Chinacota,114.68582916259766
Colombia-Norte_Santander-Chitaga,9.324775695800781
Colombia-Norte_Santander-Convencion,14.198381423950195
Colombia-Norte_Santander-Cucutilla,20.69994354248047
Colombia-Norte_Santander-Durania,18.338985443115234
Colombia-Norte_Santander-El_Carmen,8.269972801208496
Colombia-Norte_Santander-El_Tarra,13.913511276245117
Colombia-Norte_Santander-El_Zulia,53.067665100097656
Colombia-Norte_Santander-Gramalote,38.570831298828125
Colombia-Norte_Santander-Hacari,25.791088104248047
Colombia-Norte_Santander-Herran,36.65369415283203
Colombia-Norte_Santander-Labateca,19.411598205566406
Colombia-Norte_Santander-La_Esperanza,20.811344146728516
Colombia-Norte_Santander-La_Playa,38.59788513183594
Colombia-Norte_Santander-Los_Patios,801.9010009765625
Colombia-Norte_Santander-Lourdes,38.365631103515625
Colombia-Norte_Santander-Mutiscua,22.567420959472656
Colombia-Norte_Santander-Ocana,217.16571044921875
Colombia-Norte_Santander-Pamplona,216.29580688476562
Colombia-Norte_Santander-Pamplonita,32.804779052734375
Colombia-Norte_Santander-Puerto_Santander,219.87786865234375
Colombia-Norte_Santander-Ragonvalia,83.70442962646484
Colombia-Norte_Santander-Salazar,16.429031372070312
Colombia-Norte_Santander-San_Calixto,34.964752197265625
Colombia-Norte_Santander-San_Cayetano,20.747108459472656
Colombia-Norte_Santander-Santiago,50.23549270629883
Colombia-Norte_Santander-Sardinata,16.805450439453125
Colombia-Norte_Santander-Silos,14.04356575012207
Colombia-Norte_Santander-Teorama,35.22345733642578
Colombia-Norte_Santander-Tibu,12.76861572265625
Colombia-Norte_Santander-Toledo,12.223987579345703
Colombia-Norte_Santander-Villa_Caro,14.413105010986328
Colombia-Norte_Santander-Villa_Del_Rosario,1379.1610107421875
Colombia-Quindio-Armenia,3085.7080078125
Colombia-Quindio-Buenavista,57.58235168457031
Colombia-Quindio-Calarca,440.4425048828125
Colombia-Quindio-Circasia,311.86431884765625
Colombia-Quindio-Cordoba,73.65008544921875
Colombia-Quindio-Filandia,159.89804077148438
Colombia-Quindio-Genova,22.735050201416016
Colombia-Quindio-La_Tebaida,624.717529296875
Colombia-Quindio-Montenegro,331.18927001953125
Colombia-Quindio-Pijao,21.81972885131836
Colombia-Quindio-Quimbaya,275.74273681640625
Colombia-Quindio-Salento,22.524349212646484
Colombia-Risaralda-Pereira,1749.240478515625
Colombia-Risaralda-Apia,148.8022918701172
Colombia-Risaralda-Balboa,81.27748107910156
Colombia-Risaralda-Belen_De_Umbria,152.89031982421875
Colombia-Risaralda-Dosquebradas,3431.7060546875
Colombia-Risaralda-Guatica,172.1241455078125
Colombia-Risaralda-La_Celia,88.33134460449219
Colombia-Risaralda-La_Virginia,1034.811767578125
Colombia-Risaralda-Marsella,171.22100830078125
Colombia-Risaralda-Mistrato,29.632041931152344
Colombia-Risaralda-Pueblo_Rico,20.683517456054688
Colombia-Risaralda-Quinchia,233.41835021972656
Colombia-Risaralda-Santa_Rosa_De_Cabal,158.7386932373047
Colombia-Risaralda-Santuario,87.2080307006836
Colombia-Santander-Bucaramanga,4447.6796875
Colombia-Santander-Aguada,27.632932662963867
Colombia-Santander-Albania,65.84765625
Colombia-Santander-Aratoca,60.94136047363281
Colombia-Santander-Barbosa,286.28314208984375
Colombia-Santander-Barichara,42.95476531982422
Colombia-Santander-Barrancabermeja,202.57028198242188
Colombia-Santander-Betulia,83.95919799804688
Colombia-Santander-Bolivar,31.51944923400879
Colombia-Santander-Cabrera,11.652786254882812
Colombia-Santander-California,48.92405700683594
Colombia-Santander-Capitanejo,57.49034881591797
Colombia-Santander-Carcasi,18.314884185791016
Colombia-Santander-Cepita,29.831491470336914
Colombia-Santander-Cerrito,149.06585693359375
Colombia-Santander-Charala,31.99941635131836
Colombia-Santander-Charta,23.925769805908203
Colombia-Santander-Chima,19.60552406311035
Colombia-Santander-Chipata,63.8360595703125
Colombia-Santander-Cimitarra,20.17599868774414
Colombia-Santander-Concepcion,35.369972229003906
Colombia-Santander-Confines,41.657203674316406
Colombia-Santander-Contratacion,25.505184173583984
Colombia-Santander-Coromoro,14.961140632629395
Colombia-Santander-Curiti,62.23097229003906
Colombia-Santander-El_Carmen_De_Chucuri,33.17112350463867
Colombia-Santander-El_Guacamayo,7.040977478027344
Colombia-Santander-El_Penon,141.2722625732422
Colombia-Santander-El_Playon,80.62263488769531
Colombia-Santander-Encino,1.006653070449829
Colombia-Santander-Enciso,112.53276062011719
Colombia-Santander-Florian,59.05990982055664
Colombia-Santander-Floridablanca,3623.050537109375
Colombia-Santander-Galan,6132.349609375
Colombia-Santander-Gambita,9.941116333007812
Colombia-Santander-Giron,532.90576171875
Colombia-Santander-Guaca,22.843395233154297
Colombia-Santander-Guadalupe,27.775283813476562
Colombia-Santander-Guapota,34.87291717529297
Colombia-Santander-Guavata,49.79076385498047
Colombia-Santander-Gsepsa,1.194054126739502
Colombia-Santander-Hato,156.34104919433594
Colombia-Santander-Jesus_Maria,33.873470306396484
Colombia-Santander-Jordan,36.69258117675781
Colombia-Santander-La_Belleza,30.62938690185547
Colombia-Santander-Landazuri,31.40911865234375
Colombia-Santander-La_Paz,18.442760467529297
Colombia-Santander-Lebrija,98.76829528808594
Colombia-Santander-Los_Santos,58.44654083251953
Colombia-Santander-Macaravita,17.328781127929688
Colombia-Santander-Malaga,354.3582763671875
Colombia-Santander-Matanza,47.048362731933594
Colombia-Santander-Mogotes,20.504806518554688
Colombia-Santander-Molagavita,20.582279205322266
Colombia-Santander-Ocamonte,66.96141052246094
Colombia-Santander-Oiba,53.485538482666016
Colombia-Santander-Onzaga,9.29130744934082
Colombia-Santander-Palmar,431.6532897949219
Colombia-Santander-Palmas_Del_Socorro,42.533233642578125
Colombia-Santander-Paramo,68.48584747314453
Colombia-Santander-Piedecuesta,438.20733642578125
Colombia-Santander-Pinchote,129.0157470703125
Colombia-Santander-Puente_Nacional,54.32112503051758
Colombia-Santander-Puerto_Parra,14.836522102355957
Colombia-Santander-Puerto_Wilches,24.925947189331055
Colombia-Santander-Rionegro,704.0064697265625
Colombia-Santander-Sabana_De_Torres,16.15127182006836
Colombia-Santander-San_Andres,3573.1337890625
Colombia-Santander-San_Benito,79.74811553955078
Colombia-Santander-San_Gil,363.9663391113281
Colombia-Santander-San_Joaquin,16.298931121826172
Colombia-Santander-San_Jose_De_Miranda,55.662445068359375
Colombia-Santander-San_Miguel,124.69954681396484
Colombia-Santander-San_Vicente_De_Chucuri,39.206382751464844
Colombia-Santander-Santa_Barbara,156.28073120117188
Colombia-Santander-Santa_Helena_Del_Opon,9.433449745178223
Colombia-Santander-Simacota,9.525009155273438
Colombia-Santander-Socorro,309.883056640625
Colombia-Santander-Suaita,39.059574127197266
Colombia-Santander-Sucre,27.961681365966797
Colombia-Santander-Surata,9.860719680786133
Colombia-Santander-Tona,25.835269927978516
Colombia-Santander-Valle_De_San_Jose,48.405155181884766
Colombia-Santander-Velez,38.89286804199219
Colombia-Santander-Vetas,27.865230560302734
Colombia-Santander-Villanueva,112.98785400390625
Colombia-Santander-Zapatoca,23.619956970214844
Colombia-Sucre-Sincelejo,1248.73681640625
Colombia-Sucre-Buenavista,57.58235168457031
Colombia-Sucre-Caimito,38.152618408203125
Colombia-Sucre-Coloso,34.58903503417969
Colombia-Sucre-Corozal,255.38619995117188
Colombia-Sucre-Covenas,356.6762390136719
Colombia-Sucre-Chalan,51.027015686035156
Colombia-Sucre-El_Roble,128.21002197265625
Colombia-Sucre-Galeras,232.02340698242188
Colombia-Sucre-Guaranda,55.757606506347656
Colombia-Sucre-La_Union,392.4222412109375
Colombia-Sucre-Los_Palmitos,94.24706268310547
Colombia-Sucre-Majagual,38.131553649902344
Colombia-Sucre-Morroa,168.20591735839844
Colombia-Sucre-Ovejas,45.10268783569336
Colombia-Sucre-Palmito,107.85354614257812
Colombia-Sucre-Sampues,214.56283569335938
Colombia-Sucre-San_Benito_Abad,26.076091766357422
Colombia-Sucre-San_Juan_De_Betulia,85.13037109375
Colombia-Sucre-San_Marcos,81.60086059570312
Colombia-Sucre-San_Onofre,53.832984924316406
Colombia-Sucre-San_Pedro,111.39256286621094
Colombia-Sucre-San_Luis_De_Since,89.25067138671875
Colombia-Sucre-Sucre,27.961681365966797
Colombia-Sucre-Santiago_De_Tolu,133.13632202148438
Colombia-Sucre-Tolu_Viejo,67.59657287597656
Colombia-Tolima-Ibague,531.1622314453125
Colombia-Tolima-Alpujarra,11.319406509399414
Colombia-Tolima-Alvarado,33.78431701660156
Colombia-Tolima-Ambalema,29.92299461364746
Colombia-Tolima-Anzoategui,69.72933959960938
Colombia-Tolima-Armero,34.15935134887695
Colombia-Tolima-Ataco,24.397844314575195
Colombia-Tolima-Cajamarca,40.970481872558594
Colombia-Tolima-Carmen_De_Apicala,65.62857055664062
Colombia-Tolima-Casabianca,44.01051330566406
Colombia-Tolima-Chaparral,26.075584411621094
Colombia-Tolima-Coello,246.52105712890625
Colombia-Tolima-Coyaima,46.056304931640625
Colombia-Tolima-Cunday,19.215099334716797
Colombia-Tolima-Dolores,12.972248077392578
Colombia-Tolima-Espinal,439.4167175292969
Colombia-Tolima-Falan,55.270301818847656
Colombia-Tolima-Flandes,617.1643676757812
Colombia-Tolima-Fresno,150.41305541992188
Colombia-Tolima-Guamo,75.12352752685547
Colombia-Tolima-Herveo,24.53215789794922
Colombia-Tolima-Honda,83.27932739257812
Colombia-Tolima-Icononzo,61.66167449951172
Colombia-Tolima-Lerida,68.31166076660156
Colombia-Tolima-Libano,158.32565307617188
Colombia-Tolima-Mariquita,142.19378662109375
Colombia-Tolima-Melgar,270.09375
Colombia-Tolima-Murillo,54.104007720947266
Colombia-Tolima-Natagaima,30.37020492553711
Colombia-Tolima-Ortega,38.815650939941406
Colombia-Tolima-Palocabildo,155.26220703125
Colombia-Tolima-Piedras,19.356414794921875
Colombia-Tolima-Planadas,19.874561309814453
Colombia-Tolima-Prado,20.45908546447754
Colombia-Tolima-Purificacion,95.56072998046875
Colombia-Tolima-Rioblanco,11.319406509399414
Colombia-Tolima-Roncesvalles,6.314388275146484
Colombia-Tolima-Rovira,28.94222068786621
Colombia-Tolima-Saldana,80.02473449707031
Colombia-Tolima-San_Antonio,35.874210357666016
Colombia-Tolima-San_Luis,29.677377700805664
Colombia-Tolima-Santa_Isabel,27.223167419433594
Colombia-Tolima-Suarez,31.04425048828125
Colombia-Tolima-Valle_De_San_Juan,40.717674255371094
Colombia-Tolima-Venadillo,70.36863708496094
Colombia-Tolima-Villahermosa,36.301021575927734
Colombia-Tolima-Villarrica,10.082088470458984
Colombia-Valle_Del_Cauca-Cali,4986.8935546875
Colombia-Valle_Del_Cauca-Alcala,710.5547485351562
Colombia-Valle_Del_Cauca-Andalucia,142.84933471679688
Colombia-Valle_Del_Cauca-Ansermanuevo,54.383888244628906
Colombia-Valle_Del_Cauca-Argelia,57.34016799926758
Colombia-Valle_Del_Cauca-Bolivar,31.51944923400879
Colombia-Valle_Del_Cauca-Buenaventura,83.81294250488281
Colombia-Valle_Del_Cauca-Guadalajara_De_Buga,157.84347534179688
Colombia-Valle_Del_Cauca-Bugalagrande,54.774330139160156
Colombia-Valle_Del_Cauca-Caicedonia,138.66226196289062
Colombia-Valle_Del_Cauca-Calima,22.41329574584961
Colombia-Valle_Del_Cauca-Candelaria,6356.5986328125
Colombia-Valle_Del_Cauca-Cartago,647.3724365234375
Colombia-Valle_Del_Cauca-Dagua,45.029380798339844
Colombia-Valle_Del_Cauca-El_Aguila,61.28378677368164
Colombia-Valle_Del_Cauca-El_Cairo,48.53251647949219
Colombia-Valle_Del_Cauca-El_Cerrito,149.06585693359375
Colombia-Valle_Del_Cauca-El_Dovio,29.62303924560547
Colombia-Valle_Del_Cauca-Florida,165.15792846679688
Colombia-Valle_Del_Cauca-Ginebra,91.72135925292969
Colombia-Valle_Del_Cauca-Guacari,251.21896362304688
Colombia-Valle_Del_Cauca-Jamundi,374.324951171875
Colombia-Valle_Del_Cauca-La_Cumbre,48.95257568359375
Colombia-Valle_Del_Cauca-La_Union,392.4222412109375
Colombia-Valle_Del_Cauca-La_Victoria,96.78067779541016
Colombia-Valle_Del_Cauca-Obando,70.89387512207031
Colombia-Valle_Del_Cauca-Palmira,359.47503662109375
Colombia-Valle_Del_Cauca-Pradera,183.23370361328125
Colombia-Valle_Del_Cauca-Restrepo,137.49783325195312
Colombia-Valle_Del_Cauca-Riofrio,49.7283935546875
Colombia-Valle_Del_Cauca-Roldanillo,153.79086303710938
Colombia-Valle_Del_Cauca-San_Pedro,111.39256286621094
Colombia-Valle_Del_Cauca-Sevilla,79.19438171386719
Colombia-Valle_Del_Cauca-Toro,93.13993835449219
Colombia-Valle_Del_Cauca-Trujillo,58.64771270751953
Colombia-Valle_Del_Cauca-Tulua,281.30938720703125
Colombia-Valle_Del_Cauca-Ulloa,424.1517639160156
Colombia-Valle_Del_Cauca-Versalles,32.362586975097656
Colombia-Valle_Del_Cauca-Vijes,171.84527587890625
Colombia-Valle_Del_Cauca-Yotoco,56.084259033203125
Colombia-Valle_Del_Cauca-Yumbo,620.039794921875
Colombia-Valle_Del_Cauca-Zarzal,152.686279296875
Colombia-Arauca-Arauca,11.541993141174316
Colombia-Arauca-Arauquita,16.54627799987793
Colombia-Arauca-Cravo_Norte,0.7731643915176392
Colombia-Arauca-Fortul,40.83136749267578
Colombia-Arauca-Puerto_Rondon,2.031735897064209
Colombia-Arauca-Saravena,87.70478820800781
Colombia-Arauca-Tame,16.856979370117188
Colombia-Casanare-Yopal,127.0841064453125
Colombia-Casanare-Aguazul,53.118621826171875
Colombia-Casanare-Chameza,27.265804290771484
Colombia-Casanare-Hato_Corozal,3.8252382278442383
Colombia-Casanare-La_Salina,9.40138053894043
Colombia-Casanare-Mani,4.093299388885498
